EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,OBS_30_CNT_SOCIAL_CIRCLE,PREV_CNT_PAYMENT_MEAN,DAYS_EMPLOYED,AMT_REQ_CREDIT_BUREAU_YEAR,PREV_HOUR_APPR_PROCESS_START_MAX,DAYS_ID_PUBLISH,INSTAL_AMT_PAYMENT_MIN,POS_MONTHS_BALANCE_SIZE,REGION_POPULATION_RELATIVE,AMT_ANNUITY,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,CODE_GENDER,ANNUITY_INCOME_PERC,BURO_DAYS_CREDIT_ENDDATE_MAX,PREV_DAYS_DECISION_MIN,INSTAL_DBD_MEAN,HOUR_APPR_PROCESS_START,AMT_CREDIT,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_MAX,INSTAL_AMT_INSTALMENT_SUM,BURO_AMT_CREDIT_SUM_MAX,PREV_DAYS_DECISION_MAX,DAYS_REGISTRATION,REGION_RATING_CLIENT,INSTAL_AMT_INSTALMENT_MAX
0.4646953843883047,0.1986200451074864,0.05,-14447,3.0,13.333333333333334,-1621.0,0.0,19.0,-2871,12346.56,10.0,0.030755,9000.0,2.0,1,0.0571428571428571,1654.0,-653.0,24.142857142857142,16,180000.0,125.0,-172.0,350071.83,747000.0,-38.0,-2866.0,2,200762.28
0.6142462310818685,0.6722428897082422,0.029356,-16183,1.0,7.0,-403.0,9.0,8.0,-3985,2250.0,46.0,0.006305,33025.5,3.0,1,0.2096857142857142,-75.0,-1045.0,8.016129032258064,8,1125000.0,252.0,-258.0,1352434.455,114795.0,-105.0,-3579.0,3,192680.73
0.7461137762408451,0.326475210066026,0.0667779632721202,-23331,0.0,12.0,-394.0,0.0,15.0,-4654,2314.8,22.0,0.035792,7560.0,2.0,1,0.0646153846153846,998.0,-1503.0,10.11904761904762,15,113211.0,638.0,-98.0,328372.155,472500.0,-299.0,-11272.0,2,35341.92
0.5361459671008421,0.4956658291397297,0.0371871648194494,-11576,2.0,23.0,-4576.0,1.0,21.0,-4189,1950.84,11.0,0.018634,37444.5,1.0,1,0.2377428571428571,1466.0,-2066.0,5.818181818181818,14,1006920.0,166.0,-360.0,90070.11,369000.0,-198.0,-6074.0,2,8193.645
0.5426653991603912,0.5549467685334323,0.0372303658681921,-19903,0.0,8.0,-1648.0,4.0,19.0,-3136,6660.675,16.0,0.01885,28116.0,2.0,1,0.1487619047619047,-620.0,-1721.0,8.23076923076923,15,755190.0,252.0,-258.0,267236.775,1350000.0,-90.0,-5768.0,2,89305.56
0.6787163359575629,0.6092756673894402,0.05,-19279,0.0,9.0,-691.0,1.0,20.0,-2811,13080.51,11.0,0.026392,22500.0,1.0,1,0.0833333333333333,3498.0,-583.0,13.1,16,450000.0,735.0,-154.0,166215.105,7650000.0,-125.0,-133.0,2,18982.935
0.6256475766468215,0.5352762504724826,0.0292333333333333,-19976,0.0,28.5,-11482.0,1.0,12.0,-3498,3246.75,49.0,0.004849,15786.0,2.0,1,0.1754,909.0,-2046.0,20.377777777777776,11,540000.0,252.0,-258.0,451021.275,450000.0,-202.0,-9419.0,2,120900.555
0.229002990241038,0.5585066276769286,0.042368,-23781,0.0,9.0,-1648.0,0.0,16.0,-3926,27017.73,7.0,0.0145199999999999,47664.0,1.0,1,0.7061333333333333,823.0,-356.0,7.0,11,1125000.0,-614.0,-273.0,162130.455,675000.0,-306.0,-1406.0,2,27022.545
0.0826868216485849,0.4507472818545589,0.0514311153010186,-8631,0.0,10.0,-1163.0,3.0,13.0,-1298,8470.125,29.0,0.025164,17676.0,2.0,0,0.1309333333333333,3280.0,-1360.0,23.07692307692308,14,343683.0,154.0,-25.0,377796.645,3915000.0,-282.0,-295.0,2,66196.98
0.6557279898538317,0.5352762504724826,0.0484761036857027,-21301,5.0,24.0,-1648.0,1.0,18.0,-4213,144.0,24.0,0.003069,17235.0,1.0,1,0.1135487696412689,909.0,-750.0,11.56,15,355536.0,252.0,-258.0,504478.35,450000.0,-750.0,-12940.0,3,20181.375
0.6434292011805998,0.5352762504724826,0.05,-15038,0.0,6.0,-939.0,2.0,10.0,-3633,68.31,13.0,0.018209,13500.0,2.0,1,0.1,-1550.0,-551.0,8.923076923076923,10,270000.0,-1550.0,-2611.0,231052.23,45000.0,-418.0,-2943.0,3,28046.655
0.6355395815931324,0.5656079814115492,0.042368712335506,-23469,0.0,30.0,-2691.0,5.0,17.0,-5722,1.485,53.0,0.0196889999999999,18603.0,7.0,1,0.142551724137931,1687.0,-2518.0,8.145454545454545,9,439074.0,139.0,-139.0,2701895.31,1907640.0,-438.0,-10346.0,2,1008115.74
0.4474520339779709,0.8128226070575616,0.0360466774831957,-17494,0.0,24.0,-3666.0,1.0,14.0,-905,27384.255,11.0,0.04622,36391.5,1.0,1,0.32348,-1525.0,-339.0,12.818181818181818,10,1009566.0,252.0,-258.0,301226.805,59800.5,-339.0,-9860.0,1,27384.255
0.0050863604493916,0.2896112383820055,0.0468553563157546,-14654,0.0,11.5,-3390.0,0.0,18.0,-2428,10298.745,14.0,0.022625,25492.5,2.0,1,0.1133,8691.0,-384.0,25.153846153846157,14,544068.0,657.0,-434.0,208483.56,7200000.0,-198.0,-447.0,2,60579.99
0.5751020814042889,0.5100895276257282,0.05,-11861,0.0,6.0,-822.0,0.0,11.0,-966,7847.505,7.0,0.026392,9000.0,1.0,0,0.0909090909090909,98.0,-558.0,17.5,15,180000.0,98.0,-116.0,47098.53,60039.0,-558.0,-873.0,2,7850.205
0.220634843236873,0.3979463219016906,0.0794423214712204,-9418,1.0,8.0,-350.0,7.0,19.0,-2055,24.12,24.0,0.025164,23949.0,2.0,0,0.2661,10088.0,-1374.0,24.0,11,301464.0,252.0,-258.0,128795.805,78705.0,-165.0,-7141.0,2,21504.24
0.641917651461615,0.470456116119975,0.0398309448972706,-13508,1.0,17.0,-488.0,1.0,20.0,-4621,1.215,36.0,0.00702,30280.5,4.0,1,0.1922571428571428,85.0,-2882.0,3.345864661654135,18,760225.5,85.0,-1741.0,1486654.38,377370.0,-591.0,-11833.0,2,199241.955
0.2046737480986456,0.6910212267577837,0.046822272215973,-17200,0.0,12.0,-732.0,0.0,14.0,-737,11436.615,7.0,0.016612,29970.0,2.0,0,0.1447826086956521,1665.0,-260.0,31.714285714285715,16,640080.0,1273.0,-161.0,132349.5,675000.0,-260.0,-9738.0,2,63729.81
0.7578015965224335,0.5370699579791587,0.0566571428571428,-23268,1.0,11.666666666666666,-1648.0,1.0,17.0,-4431,38.97,76.0,0.028663,8923.5,1.0,1,0.0862173913043478,455.0,-2897.0,8.08860759493671,9,157500.0,-1457.0,-375.0,435262.995,270000.0,-885.0,-5047.0,2,14333.445
0.5375270208089257,0.0938365970374978,0.09172,-11628,3.0,17.5,-3273.0,4.0,12.0,-1362,7.695,24.0,0.020713,20637.0,3.0,1,0.11465,1360.0,-1095.0,4.054054054054054,11,225000.0,84.0,-34.0,1227231.0,1544400.0,-43.0,-1734.0,3,37875.555
0.588853132590562,0.3154721549257734,0.0488499792789059,-22962,0.0,12.0,-370.0,2.0,15.0,-1180,144.72,8.0,0.032561,29704.5,1.0,1,0.1535116279069767,96.0,-1503.0,1.6666666666666667,17,608076.0,96.0,-85.0,131709.915,312780.285,-299.0,-3470.0,1,14650.515
0.0387112897435269,0.6023863442690867,0.0779955110497237,-23173,0.0,4.8,-1648.0,4.0,13.0,-4291,1.89,29.0,0.020246,16263.0,2.0,0,0.225875,-1155.0,-1055.0,8.387755102040817,10,208512.0,252.0,-258.0,462338.955,72360.0,-325.0,-12039.0,3,17248.5
0.6660680427215119,0.3154721549257734,0.098874296435272,-24684,0.0,6.0,-1648.0,1.0,13.0,-4245,14234.625,7.0,0.028663,7114.5,1.0,1,0.0878333333333333,1025.0,-1024.0,19.666666666666668,9,71955.0,298.0,-67.0,85580.325,548010.0,-1024.0,-291.0,2,14269.14
0.1435040322729618,0.5352762504724826,0.0967694652908067,-22070,0.0,19.0,-1648.0,1.0,13.0,-4048,14275.71,27.0,0.031329,14854.5,15.0,1,0.1833888888888888,909.0,-1756.0,15.75,12,153504.0,252.0,-258.0,964288.755,450000.0,-720.0,-8780.0,2,196210.575
0.2961435654275993,0.5602843280409464,0.0379550596230632,-22961,4.0,21.8,-1648.0,4.0,13.0,-4828,32.805,171.0,0.00712,18949.5,1.0,1,0.21055,1043.0,-2860.0,6.085714285714285,7,499261.5,928.0,-156.0,2395683.27,112500.0,-248.0,-4824.0,2,33219.81
0.1688851918071189,0.5352762504724826,0.0359125,-19680,1.0,10.666666666666666,-353.0,1.0,12.0,-3190,12.285,30.0,0.025164,12928.5,1.0,1,0.1915333333333333,909.0,-2398.0,18.85185185185185,14,360000.0,252.0,-258.0,84793.32,450000.0,-241.0,-10033.0,2,4708.26
0.5955387850937409,0.1556893746835917,0.0469511623547056,-14988,0.0,0.0,-457.0,2.0,14.0,-2362,2216.34,22.0,0.011703,18031.5,1.0,1,0.2671333333333333,27516.0,-194.0,3.888888888888889,11,384048.0,-1.0,-17.0,20250.0,521280.0,-194.0,-5459.0,2,2283.66
0.0904620376460128,0.6674577419214722,0.0712803801915342,-16704,0.0,15.0,-3009.0,3.0,11.0,-256,13436.055,25.0,0.020246,57978.0,2.0,1,0.4294666666666666,625.0,-753.0,10.166666666666666,8,813379.5,625.0,-1202.0,1905340.95,2250000.0,-556.0,-4058.0,3,98314.065
0.615644282368553,0.5567274263630174,0.04810662041257,-22465,0.0,28.8,-1648.0,2.0,14.0,-2670,3460.05,11.0,0.00712,24462.0,3.0,0,0.2363478260869565,270.0,-511.0,12.77777777777778,15,508495.5,270.0,-278.0,102965.94,459000.0,-297.0,-4735.0,2,65104.335
0.7191762434527142,0.4650692149562261,0.05798,-23809,1.0,42.0,-1648.0,3.0,16.0,-4467,23736.24,16.0,0.032561,13045.5,2.0,0,0.0805277777777777,555.0,-1473.0,96.4,17,225000.0,-92.0,-66.0,549698.895,432000.0,-255.0,-4786.0,1,217391.535
0.6224359403505382,0.5352762504724826,0.1069493521790341,-19309,0.0,6.0,-202.0,1.0,10.0,-2849,16276.455,7.0,0.010006,16344.0,2.0,0,0.0908,909.0,-436.0,10.5,14,152820.0,252.0,-258.0,164042.775,450000.0,-270.0,-379.0,2,82660.5
0.2851083123977821,0.1884895337951677,0.0724676089517079,-21523,0.0,18.0,-1648.0,4.0,11.0,-4109,579.465,59.0,0.00702,11074.5,1.0,1,0.1757857142857143,580.0,-2459.0,7.446808510638298,8,152820.0,-182.0,-21.0,252318.6,288000.0,-1335.0,-15665.0,2,6205.5
0.5481847059360629,0.5585066276769286,0.05,-8856,0.0,6.5,-374.0,2.0,17.0,-1516,8778.78,27.0,0.010556,10125.0,2.0,1,0.0849056603773584,9829.0,-1344.0,20.09090909090909,13,202500.0,-618.0,-286.0,252320.22,729000.0,-531.0,-3650.0,3,38331.27
0.3577641806750832,0.5352762504724826,0.0332124769797421,-15588,2.0,17.0,-4570.0,3.0,9.0,-4313,7917.21,23.0,0.006852,25969.5,3.0,0,0.1049272727272727,1112.0,-1697.0,7.772727272727272,13,781920.0,-227.0,-441.0,1239528.51,1125000.0,-714.0,-3752.0,3,351842.22
0.4744936407649714,0.2721336844147212,0.0322544045901745,-15719,2.0,30.4,-8898.0,1.0,17.0,-2951,128.79,51.0,0.00963,17910.0,2.0,1,0.1137142857142857,31097.0,-1326.0,7.321428571428571,11,555273.0,-1669.0,-1229.0,2259874.845,297000.0,-390.0,-158.0,2,482537.115
0.2755358466931539,0.5352762504724826,0.0275983231574736,-22408,0.0,15.2,-1648.0,1.0,15.0,-4672,3011.76,63.0,0.0196889999999999,35698.5,2.0,1,0.198325,-2143.0,-2530.0,6.568965517241379,12,1293502.5,252.0,-258.0,2713134.645,83700.0,-836.0,-8116.0,2,199243.44
0.4981212802915365,0.3572932680336494,0.0316015185601799,-11474,6.0,12.0,-191.0,0.0,15.0,-3863,2314.8,22.0,0.003813,20227.5,2.0,0,0.0998888888888888,-1411.0,-1503.0,10.11904761904762,7,640080.0,252.0,-258.0,328372.155,71599.5,-299.0,-5619.0,2,35341.92
0.3743252229398744,0.6347055309763198,0.05,-19075,3.0,35.18181818181818,-3013.0,6.0,15.0,-2621,56.025,94.0,0.018209,45000.0,12.0,0,0.0833333333333333,2888.0,-2469.0,2.596026490066225,8,900000.0,820.0,-96.0,8249268.42,7110000.0,-161.0,-833.0,3,2544233.895
0.7501559084325305,0.7062051096536562,0.0263789173789173,-13399,0.0,18.8,-1654.0,2.0,19.0,-1793,50.895,23.0,0.04622,41665.5,3.0,1,0.1089294117647058,9734.0,-2392.0,7.882352941176471,18,1579500.0,886.0,-684.0,1175245.785,3375000.0,-14.0,-4731.0,1,52431.435
0.5493651476224733,0.6006575372857061,0.0607913122721749,-17846,0.0,25.2,-1592.0,5.0,21.0,-1390,5301.99,86.0,0.030755,21613.5,2.0,1,0.120075,108.0,-2526.0,8.792682926829269,12,355536.0,252.0,-258.0,1166490.0,360000.0,-142.0,-676.0,2,43379.775
0.3641347349531033,0.2750003523983893,0.04691,-12884,1.0,6.0,-2099.0,1.0,18.0,-3686,151.2,7.0,0.015221,21109.5,1.0,0,0.1563666666666666,-88.0,-648.0,4.285714285714286,8,450000.0,252.0,-258.0,38494.44,148770.0,-648.0,-30.0,2,5504.76
0.6171179329799528,0.7826078370261895,0.0275,-15987,0.0,9.666666666666666,-3003.0,0.0,13.0,-4386,0.405,37.0,0.00702,35887.5,3.0,1,0.2278571428571428,483.0,-2801.0,8.448598130841122,12,1305000.0,-7.0,-371.0,1166570.055,1800000.0,-1995.0,-8064.0,2,103905.0
0.5604205239783043,0.5352762504724826,0.0422565922539606,-11022,0.0,5.666666666666667,-1552.0,1.0,18.0,-2951,2979.45,19.0,0.00712,25290.0,2.0,0,0.1248888888888888,909.0,-873.0,11.714285714285714,7,598486.5,252.0,-258.0,109959.3,450000.0,-74.0,-3790.0,2,17981.055
0.6109716098142771,0.5352762504724826,0.0512094023820767,-16871,5.0,36.0,-4078.0,1.0,15.0,-403,0.09,81.0,0.072508,43920.0,2.0,1,0.244,909.0,-2642.0,9.784313725490197,10,857655.0,252.0,-258.0,1516993.47,450000.0,-1063.0,-10729.0,1,21173.805
0.7195382471735445,0.5673792367572691,0.0292389166964604,-15486,1.0,21.666666666666668,-947.0,4.0,10.0,-5499,8253.135,35.0,0.0038179999999999,58882.5,3.0,1,0.1453888888888889,1106.0,-1772.0,9.266666666666667,10,2013840.0,-805.0,-14.0,2296698.84,3492000.0,-248.0,-466.0,2,1190159.955
0.6406348900742816,0.7675231046555077,0.05,-16100,1.0,6.0,-6913.0,0.0,15.0,-4256,7402.545,11.0,0.015221,13500.0,2.0,1,0.1,195.0,-2714.0,9.285714285714286,12,270000.0,-1497.0,-536.0,71061.3,507829.5,-716.0,-2433.0,2,14643.72
0.5765014869441718,0.3170317785834444,0.0542406876790831,-14514,0.0,12.0,-2101.0,0.0,14.0,-2492,4.05,13.0,0.0066709999999999,17037.0,1.0,1,0.07572,850.0,-1529.0,7.769230769230769,14,314100.0,850.0,-249.0,181811.925,608400.0,-1529.0,-11010.0,2,13985.55
0.1136011189336164,0.2910973802776635,0.1081864406779661,-21540,1.0,36.0,-1648.0,3.0,14.0,-4580,15270.3,12.0,0.028663,28723.5,2.0,1,0.25532,806.0,-454.0,5.363636363636363,14,265500.0,105.0,-59.0,182654.55,494550.0,-171.0,-10031.0,2,29951.55
0.6907715114676781,0.4188542886233217,0.0389514596158756,-22336,2.0,23.428571428571427,-934.0,5.0,15.0,-3948,7.2,68.0,0.0196889999999999,24714.0,2.0,0,0.10984,31086.0,-2634.0,6.409090909090909,14,634482.0,496.0,-242.0,3271718.79,1260000.0,-281.0,-2222.0,2,757018.575
0.5204366809118744,0.5989262182569273,0.0314,-10206,1.0,24.0,-1239.0,1.0,14.0,-1102,6285.6,9.0,0.030755,21195.0,9.0,1,0.1884,265.0,-289.0,18.46153846153846,10,675000.0,252.0,-258.0,98071.2,65287.305,-289.0,-4994.0,2,18845.82
0.7295793899048175,0.5352762504724826,0.1052970297029703,-11627,0.0,10.666666666666666,-550.0,3.0,19.0,-3202,5350.725,22.0,0.026392,47857.5,2.0,0,0.2127,-816.0,-2563.0,7.25,17,454500.0,252.0,-258.0,201385.395,198516.06,-452.0,-86.0,2,36121.23
0.4425859613053589,0.5352762504724826,0.0484050464393064,-22913,0.0,10.0,-1648.0,1.0,10.0,-5018,9742.05,11.0,0.031329,20943.0,1.0,0,0.3878333333333333,909.0,-424.0,34.6,8,432661.5,252.0,-258.0,97465.05,450000.0,-424.0,-6369.0,2,9747.0
0.6228983467249344,0.4920600938649263,0.0380759162303664,-14023,5.0,12.0,-1173.0,0.0,15.0,-4581,2314.8,22.0,0.010966,13090.5,2.0,1,0.14545,1074.0,-1503.0,10.11904761904762,15,343800.0,471.0,-102.0,328372.155,1445197.5,-299.0,-6556.0,2,35341.92
0.7527900813756453,0.2458512138252296,0.0425250698316548,-13705,3.0,12.0,-931.0,0.0,17.0,-3685,9397.935,13.0,0.006296,35761.5,1.0,1,0.31788,1693.0,-959.0,16.333333333333332,16,840951.0,590.0,-127.0,113301.405,1129500.0,-847.0,-1303.0,3,9445.77
0.4429690270209433,0.2079641743053816,0.0682716808716281,-16516,1.0,7.333333333333333,-2055.0,3.0,19.0,-63,4.14,9.0,0.00823,13986.0,2.0,1,0.0777,27410.0,-1580.0,3.586206896551724,17,204858.0,335.0,-82.0,371221.335,454500.0,-52.0,-4988.0,2,14036.625
0.2112540071728668,0.1325974952361461,0.0424932636884466,-21721,0.0,26.0,-5173.0,1.0,10.0,-4650,1238.985,46.0,0.018029,43857.0,2.0,0,0.1772,3188.0,-1128.0,7.0,7,1032093.0,973.0,-316.0,2616855.615,4054500.0,-547.0,-9431.0,3,775356.12
0.2887232685865858,0.5316861425197883,0.0287965616045845,-20687,0.0,5.0,-1648.0,1.0,11.0,-2830,5330.43,11.0,0.010032,27135.0,1.0,1,0.3015,901.0,-2579.0,18.7,4,942300.0,-196.0,-140.0,53414.46,940297.5,-2353.0,-11159.0,2,5342.67
0.1906571540361412,0.1153866620073356,0.0382713607594936,-22483,0.0,8.0,-2298.0,0.0,13.0,-4348,1.71,9.0,0.020246,8707.5,1.0,0,0.048375,31060.0,-2380.0,20.5,8,227520.0,-1268.0,-425.0,39581.41499999999,566289.0,-2075.0,-1370.0,3,5202.99
0.2717587855936161,0.6894791426446275,0.0426006816109057,-15399,0.0,9.5,-522.0,0.0,14.0,-4504,11.79,43.0,0.02461,23962.5,1.0,0,0.133125,1412.0,-2674.0,3.8205128205128207,12,562491.0,1412.0,-49.0,411803.73,2556256.5,-1103.0,-6168.0,2,14998.32
0.439475449438622,0.7610263695502636,0.0510535491464526,-13864,0.0,14.666666666666666,-1265.0,2.0,13.0,-3625,85.455,34.0,0.018209,25960.5,2.0,0,0.3205,-379.0,-2495.0,12.257142857142858,10,508495.5,252.0,-258.0,247545.36,194292.0,-916.0,-1919.0,3,24266.385
0.7252347522923905,0.7675231046555077,0.0510591705398641,-19674,0.0,10.0,-180.0,0.0,12.0,-3202,13204.98,11.0,0.04622,51412.5,2.0,0,0.285625,30987.0,-1643.0,10.77777777777778,14,1006920.0,252.0,-258.0,131536.8,148500.0,-1643.0,-12175.0,1,25896.96
0.7400859033186626,0.4311917977993083,0.051178354409591,-18385,0.0,29.0,-571.0,2.0,16.0,-1774,2470.05,11.0,0.04622,56092.5,2.0,0,0.12465,1285.0,-845.0,22.0,13,1096020.0,293.0,-72.0,24573.195,1580769.0,-755.0,-12358.0,1,7282.845
0.645698675929388,0.4382813743111921,0.1059099437148217,-15788,0.0,23.0,-538.0,1.0,13.0,-4599,10403.82,11.0,0.02461,15241.5,1.0,1,0.13548,190.0,-1501.0,2.2,18,143910.0,190.0,-175.0,104041.53,229126.5,-204.0,-2660.0,2,10407.15
0.4321470176965849,0.3217352821966848,0.0276210350584307,-11710,3.0,12.0,-2042.0,0.0,15.0,-4273,2314.8,22.0,0.010147,29781.0,2.0,1,0.1741578947368421,-1189.0,-1503.0,10.11904761904762,13,1078200.0,-1528.0,-2627.0,328372.155,225000.0,-299.0,-4684.0,2,35341.92
0.7009615915651076,0.7764098512142026,0.0381866874355243,-18298,0.0,32.0,-797.0,0.0,20.0,-1839,2238.975,23.0,0.032561,50305.5,6.0,1,0.2726585365853659,362.0,-2627.0,16.363636363636363,20,1317357.0,252.0,-258.0,176649.3,450000.0,-24.0,-11087.0,1,48007.215
0.5873434391785202,0.2721336844147212,0.0795904887714663,-10865,0.0,23.5,-604.0,3.0,20.0,-3541,3155.58,35.0,0.019101,17352.0,2.0,1,0.1285333333333333,-848.0,-2763.0,9.575757575757576,13,218016.0,252.0,-573.0,461891.9250000001,144236.52,-209.0,-1352.0,2,152481.6
0.4969295268084786,0.6479768603302221,0.0518868279752087,-19960,0.0,8.333333333333334,-883.0,2.0,14.0,-3402,4497.03,29.0,0.019101,62010.0,1.0,1,0.3062222222222222,1049.0,-2574.0,7.923076923076923,13,1195101.0,-2216.0,-47.0,416087.91,288900.0,-496.0,-6388.0,2,20251.125
0.706387585696377,0.6363761710860439,0.0732077764277035,-21271,0.0,5.75,-1648.0,6.0,19.0,-4588,6.84,30.0,0.009549,21690.0,3.0,0,0.1606666666666666,1186.0,-2137.0,13.558823529411764,11,296280.0,1105.0,-92.0,464585.895,301500.0,-213.0,-1825.0,2,93231.45
0.5355041852571762,0.7838324335199619,0.0656183745583038,-13537,0.0,6.0,-4596.0,0.0,14.0,-4157,8185.455,7.0,0.019101,16713.0,1.0,1,0.2063333333333333,-1922.0,-1368.0,18.666666666666668,18,254700.0,252.0,-258.0,49123.845,61200.0,-1368.0,-7375.0,2,8196.57
0.570805650842041,0.6594055320683344,0.0732440194564802,-20186,0.0,11.333333333333334,-1648.0,2.0,12.0,-3629,25.155,33.0,0.00733,19854.0,3.0,1,0.1103,1253.0,-1771.0,8.333333333333334,10,271066.5,384.0,-573.0,424860.885,495000.0,-264.0,-8787.0,2,55836.63
0.5862883257758429,0.746300213050371,0.0275736040609137,-14950,3.0,18.0,-850.0,1.0,11.0,-4545,7412.76,52.0,0.006629,48888.0,3.0,1,0.1810666666666666,5509.0,-1399.0,8.254901960784315,4,1773000.0,-637.0,-28.0,976935.6,10388250.0,-84.0,-7070.0,2,27589.275
0.2611851365060636,0.5352762504724826,0.0794423214712204,-10382,0.0,12.0,-644.0,0.0,19.0,-3043,1298.52,5.0,0.010147,23949.0,2.0,0,0.1774,1452.0,-395.0,28.5,10,301464.0,1452.0,-371.0,13448.565,751500.0,-395.0,-4464.0,2,9553.005
0.5298266121328677,0.520897599048938,0.0698501756652713,-15440,2.0,5.0,-241.0,2.0,10.0,-4590,67.5,10.0,0.020713,35518.5,2.0,0,0.15786,-89.0,-2834.0,4.971698113207547,12,508495.5,-89.0,-340.0,522309.6,450000.0,-2237.0,-2367.0,3,6750.0
0.5590248002704187,0.363945238612397,0.05,-11912,1.0,10.181818181818182,-3782.0,4.0,13.0,-2891,4.05,70.0,0.010032,13500.0,3.0,0,0.06,1800.0,-1770.0,16.9,9,270000.0,672.0,-392.0,1970925.615,1083942.0,-169.0,-6008.0,2,449356.185
0.6123792303910497,0.7209441499436497,0.1029756285184796,-22231,1.0,13.8,-1648.0,5.0,13.0,-3744,8.28,80.0,0.02461,26505.0,5.0,1,0.2356,1085.0,-2750.0,5.797752808988764,10,257391.0,364.0,-741.0,1859950.26,495000.0,-365.0,-1435.0,2,495180.855
0.7638419038742496,0.6161216908872079,0.0639045936395759,-15168,2.0,6.0,-417.0,0.0,14.0,-2864,10870.065,7.0,0.04622,16276.5,1.0,1,0.2127647058823529,1443.0,-1234.0,14.5,18,254700.0,-997.0,-384.0,65397.015,1575000.0,-1234.0,-9213.0,1,10905.39
0.6580050880576074,0.1684161714286957,0.0795686274509804,-16558,0.0,20.63157894736842,-576.0,0.0,20.0,-62,3.15,102.0,0.026392,18261.0,4.0,1,0.0795686274509804,3616.0,-2518.0,11.866666666666667,18,229500.0,-516.0,-35.0,5115610.8,2250000.0,-498.0,-10620.0,2,2065684.365
0.5236885951293334,0.4543210601605785,0.0293468867967435,-15512,0.0,6.0,-505.0,4.0,13.0,-5076,1002.42,45.0,0.018209,34843.5,1.0,1,0.2212285714285714,303.0,-1894.0,7.555555555555555,7,1187298.0,-931.0,-10.0,583753.725,348750.0,-132.0,-4203.0,3,25704.72
0.7840987441878584,0.6528965519806539,0.0508,-9354,1.0,0.0,-129.0,2.0,13.0,-1941,139.905,22.0,0.007114,68580.0,1.0,0,0.1234948057630909,6568.0,-828.0,2.0,19,1350000.0,6568.0,-737.0,930190.905,9940500.0,-828.0,-3958.0,2,111375.0
0.6860763696822458,0.656158373001177,0.0558344319372612,-9999,1.0,11.0,-511.0,1.0,18.0,-2662,8936.1,13.0,0.04622,29731.5,2.0,1,0.2202333333333333,10734.0,-1303.0,32.6,12,532494.0,1699.0,-107.0,230779.305,1125000.0,-601.0,-1365.0,1,141617.385
0.7306566171014098,0.5442347412142162,0.06466,-23440,0.0,12.0,-1648.0,0.0,15.0,-4671,2314.8,22.0,0.072508,43645.5,2.0,0,0.1865192307692307,374.0,-1503.0,10.11904761904762,14,675000.0,374.0,-722.0,328372.155,4110048.0,-299.0,-8038.0,1,35341.92
0.5900861328254527,0.4471785780453068,0.0424807692307692,-10813,0.0,6.0,-778.0,2.0,17.0,-3119,5139.765,10.0,0.015221,49702.5,2.0,0,0.55225,31058.0,-474.0,13.75,7,1170000.0,31058.0,-684.0,182895.57,152005.5,-168.0,-3125.0,2,43135.65
0.399371321872256,0.470456116119975,0.0293398533007334,-22762,0.0,19.2,-1648.0,5.0,13.0,-327,173.025,22.0,0.030755,37800.0,3.0,0,0.28,1035.0,-788.0,15.064516129032258,15,1288350.0,80.0,-270.0,374930.595,225000.0,-185.0,-4148.0,2,162573.255
0.6385883839883059,0.5352762504724826,0.05,-22316,2.0,12.0,-1648.0,1.0,11.0,-4028,1844.01,6.0,0.0196889999999999,6750.0,1.0,0,0.15,909.0,-228.0,54.4,10,135000.0,252.0,-258.0,9220.05,450000.0,-228.0,-7505.0,2,1844.01
0.4807351513010636,0.7136313997323308,0.05,-16930,1.0,12.0,-1313.0,0.0,11.0,-50,10328.13,6.0,0.006305,13500.0,1.0,0,0.0352941176470588,10351.0,-196.0,26.83333333333333,5,270000.0,512.0,-390.0,61968.78,1237500.0,-196.0,-1422.0,3,10328.13
0.6685197498856427,0.5884877883422673,0.11915,-10984,3.0,12.0,-1500.0,1.0,18.0,-3089,2465.01,13.0,0.04622,32170.5,1.0,1,0.1021285714285714,1676.0,-982.0,21.615384615384617,14,270000.0,-3.0,-150.0,125978.355,2458957.5,-368.0,-4469.0,1,9704.61
0.4908677166929604,0.3572932680336494,0.05454,-13062,5.0,24.0,-2234.0,2.0,8.0,-4032,5927.175,11.0,0.020713,24543.0,2.0,0,0.1212,10611.0,-391.0,7.0,14,450000.0,262.0,-6.0,178267.365,8325000.0,-391.0,-2569.0,3,120271.545
0.4579082411585895,0.2764406945454034,0.05449081803005,-17876,0.0,18.0,-5239.0,3.0,14.0,-1396,8.055,21.0,0.020713,29376.0,1.0,0,0.2967272727272727,1059.0,-924.0,11.535714285714286,19,539100.0,-13.0,-15.0,217784.925,314325.0,-52.0,-8468.0,3,9329.715
0.5387825192354608,0.5298898341969072,0.03809,-10073,0.0,12.0,-419.0,0.0,15.0,-2767,2314.8,22.0,0.01885,17140.5,2.0,0,0.1185644026645085,-28.0,-1503.0,10.11904761904762,15,450000.0,252.0,-258.0,328372.155,281250.0,-299.0,-10073.0,2,35341.92
